"Holland hosted the Olympics in which year", "1928"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Italy", "32"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Ivory Coast", "1"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Jamaica", "3"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Japan", "32"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Kenya", "2"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Mexico", "6"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Morocco", "2"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Netherlands", "13"
"How many Gold, Silver & Bronze medals (TOTAL) were won by New Zealand", "11"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Nigeria", "2"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Norway", "3"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Pakistan", "1"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Peru", "1"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Portugal", "3"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Puerto Rico", "2"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Romania", "53"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Spain", "5"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Sweden", "19"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Switzerland", "8"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Syria", "1"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Taiwan", "1"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Thailand", "1"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Turkey", "3"
"How many Gold, Silver & Bronze medals (TOTAL) were won by United States", "174"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Venezuela", "3"
"How many Gold, Silver & Bronze medals (TOTAL) were won by West Germany", "59"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Yugoslavia", "18"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Zambia", "1"
"How many SILVER medals were won by Algeria", "0"
"How many SILVER medals were won by Australia", "8"
"How many SILVER medals were won by Brazil", "5"
"How many SILVER medals were won by Cameroon", "0"
"How many SILVER medals were won by Canada", "18"
"How many SILVER medals were won by China", "8"
"How many SILVER medals were won by Dominic Republic", "0"
"How many SILVER medals were won by Finland", "2"
"How many SILVER medals were won by France", "7"
"How many SILVER medals were won by Great Britain", "11"
"How many SILVER medals were won by Iceland", "0"
"How many SILVER medals were won by Italy", "6"
"How many SILVER medals were won by Jamaica", "1"
"How many SILVER medals were won by Japan", "8"
"How many SILVER medals were won by Kenya", "0"
"How many SILVER medals were won by Mexico", "3"
"How many SILVER medals were won by Netherlands", "8"
"How many SILVER medals were won by New Zealand", "1"
"How many SILVER medals were won by Norway", "1"
"How many SILVER medals were won by Portugal", "0"
"How many SILVER medals were won by Romania", "16"
"How many SILVER medals were won by Taiwan", "0"
"How many SILVER medals were won by Turkey", "0"
"How many SILVER medals were won by United States", "61"
"How many SILVER medals were won by Venezuela", "0"
"How many SILVER medals were won by West Germany", "19"
"How many SILVER medals were won by Yugoslavia", "4"
"How many SILVER medals were won by Zambia", "0"
"This countries medal tally was 0 Gold, 0 Silver, 1 Bronze, 1 in Total", "cameroon"
"This countries medal tally was 0 Gold, 0 Silver, 1 Bronze, 1 in Total", "dominic republic"
"This countries medal tally was 0 Gold, 0 Silver, 1 Bronze, 1 in Total", "iceland"
"This countries medal tally was 0 Gold, 0 Silver, 1 Bronze, 1 in Total", "taiwan"
"This countries medal tally was 0 Gold, 0 Silver, 1 Bronze, 1 in Total", "zambia"
"This countries medal tally was 0 Gold, 0 Silver, 2 Bronze, 2 in Total", "algeria"
"This countries medal tally was 0 Gold, 0 Silver, 3 Bronze, 3 in Total", "turkey"
"This countries medal tally was 0 Gold, 0 Silver, 3 Bronze, 3 in Total", "venezuela"
"This countries medal tally was 0 Gold, 1 Silver, 0 Bronze, 1 in Total", "colombia"
"This countries medal tally was 0 Gold, 1 Silver, 0 Bronze, 1 in Total", "egypt"
"This countries medal tally was 0 Gold, 1 Silver, 0 Bronze, 1 in Total", "ireland"
"This countries medal tally was 0 Gold, 1 Silver, 0 Bronze, 1 in Total", "ivory coast"
"This countries medal tally was 0 Gold, 1 Silver, 0 Bronze, 1 in Total", "peru"
"This countries medal tally was 0 Gold, 1 Silver, 0 Bronze, 1 in Total", "syria"
"This countries medal tally was 0 Gold, 1 Silver, 0 Bronze, 1 in Total", "thailand"
"This countries medal tally was 0 Gold, 1 Silver, 1 Bronze, 2 in Total", "greece"
"This countries medal tally was 0 Gold, 1 Silver, 1 Bronze, 2 in Total", "nigeria"
"This countries medal tally was 0 Gold, 1 Silver, 1 Bronze, 2 in Total", "puerto rico"
"This countries medal tally was 0 Gold, 1 Silver, 2 Bronze, 3 in Total", "jamaica"
"This countries medal tally was 0 Gold, 1 Silver, 2 Bronze, 3 in Total", "norway"
"This countries medal tally was 0 Gold, 3 Silver, 3 Bronze, 6 in Total", "denmark"
"This countries medal tally was 0 Gold, 4 Silver, 4 Bronze, 8 in Total", "switzerland"
"This countries medal tally was 1 Gold, 0 Silver, 0 Bronze, 1 in Total", "pakistan"
"This countries medal tally was 1 Gold, 0 Silver, 1 Bronze, 2 in Total", "kenya"
"This countries medal tally was 1 Gold, 0 Silver, 2 Bronze, 3 in Total", "portugal"
"This countries medal tally was 1 Gold, 1 Silver, 1 Bronze, 3 in Total", "austria"
"This countries medal tally was 1 Gold, 1 Silver, 2 Bronze, 4 in Total", "belgium"
"This countries medal tally was 1 Gold, 2 Silver, 2 Bronze, 5 in Total", "spain"
"This countries medal tally was 1 Gold, 5 Silver, 2 Bronze, 8 in Total", "brazil"
"This countries medal tally was 10 Gold, 18 Silver, 16 Bronze, 44 in Total", "canada"
"This countries medal tally was 10 Gold, 8 Silver, 14 Bronze, 32 in Total", "japan"
"This countries medal tally was 14 Gold, 6 Silver, 12 Bronze, 32 in Total", "italy"
"This countries medal tally was 15 Gold, 8 Silver, 9 Bronze, 32 in Total", "china"
"This countries medal tally was 17 Gold, 19 Silver, 23 Bronze, 59 in Total", "west germany"
"This countries medal tally was 2 Gold, 0 Silver, 0 Bronze, 2 in Total", "morocco"
"This countries medal tally was 2 Gold, 11 Silver, 6 Bronze, 19 in Total", "sweden"
"This countries medal tally was 2 Gold, 3 Silver, 1 Bronze, 6 in Total", "mexico"
"This countries medal tally was 20 Gold, 16 Silver, 17 Bronze, 53 in Total", "romania"
"This countries medal tally was 4 Gold, 2 Silver, 6 Bronze, 13 in Total", "finland"
"This countries medal tally was 4 Gold, 8 Silver, 12 Bronze, 24 in Total", "australia"
"This countries medal tally was 5 Gold, 11 Silver, 7 Bronze, 19 in Total", "great britain"
"This countries medal tally was 5 Gold, 7 Silver, 15 Bronze, 27 in Total", "france"
"This countries medal tally was 5 Gold, 8 Silver, 6 Bronze, 13 in Total", "netherlands"
"This countries medal tally was 7 Gold, 4 Silver, 7 Bronze, 18 in Total", "yugoslavia"
"This countries medal tally was 8 Gold, 1 Silver, 2 Bronze, 11 in Total", "new zealand"
"This countries medal tally was 83 Gold, 61 Silver, 30 Bronze, 174 in Total", "united states"
"How many BRONZE medals were won by Bulgaria", "7"
"How many BRONZE medals were won by Canada", "6"
"How many BRONZE medals were won by Cuba", "3"
"How many BRONZE medals were won by Czechoslovakia", "4"
"How many BRONZE medals were won by Denmark", "2"
"How many BRONZE medals were won by East Germany", "25"
"How many BRONZE medals were won by Finland", "0"
"How many BRONZE medals were won by France", "4"
"How many BRONZE medals were won by Hungary", "13"
"How many BRONZE medals were won by Italy", "4"
"How many BRONZE medals were won by Monaco", "0"
"How many BRONZE medals were won by Poland", "13"
"How many BRONZE medals were won by Romania", "14"
"How many BRONZE medals were won by South Korea", "4"
"How many BRONZE medals were won by Soviet Union", "35"
"How many BRONZE medals were won by Spain", "0"
"How many BRONZE medals were won by Sweden", "0"
"How many BRONZE medals were won by Trinidad", "0"
"How many BRONZE medals were won by United States", "25"
"How many GOLD medals were won by Australia", "0"
"How many GOLD medals were won by Canada", "0"
"How many GOLD medals were won by East Germany", "40"
"How many GOLD medals were won by France", "2"
"How many GOLD medals were won by Hungary", "4"
"How many GOLD medals were won by Italy", "2"
"How many GOLD medals were won by Netherlands", "0"
"How many GOLD medals were won by Poland", "7"
"How many GOLD medals were won by Soviet Union", "49"
"How many GOLD medals were won by United States", "34"
"How many GOLD medals were won by West Germany", "10"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Australia", "5"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Austria", "1"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Belgium", "6"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Bermuda", "1"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Brazil", "2"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Bulgaria", "22"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Canada", "11"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Cuba", "13"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Czechoslovakia", "8"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Denmark", "3"
"How many Gold, Silver & Bronze medals (TOTAL) were won by East Germany", "90"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Finland", "6"
"How many Gold, Silver & Bronze medals (TOTAL) were won by France", "9"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Great Britain", "13"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Hungary", "22"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Iran", "2"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Italy", "13"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Jamaica", "2"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Japan", "25"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Mexico", "2"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Monaco", "1"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Netherlands", "5"
"How many Gold, Silver & Bronze medals (TOTAL) were won by New Zealand", "4"
"How many Gold, Silver & Bronze medals (TOTAL) were won by North Korea", "2"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Norway", "2"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Poland", "26"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Portugal", "2"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Romania", "27"
"How many Gold, Silver & Bronze medals (TOTAL) were won by South Korea", "6"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Soviet Union", "125"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Spain", "2"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Sweden", "5"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Switzerland", "4"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Trinidad", "1"
"How many Gold, Silver & Bronze medals (TOTAL) were won by United States", "94"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Venezuela", "1"
"How many Gold, Silver & Bronze medals (TOTAL) were won by West Germany", "39"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Yugoslavia", "8"
"How many SILVER medals were won by Australia", "1"
"How many SILVER medals were won by Bermuda", "0"
"How many SILVER medals were won by Bulgaria", "9"
"How many SILVER medals were won by Canada", "5"
"How many SILVER medals were won by Cuba", "4"
"How many SILVER medals were won by France", "3"
"How many SILVER medals were won by Hungary", "5"
"How many SILVER medals were won by Italy", "7"
"How many SILVER medals were won by Japan", "6"
"How many SILVER medals were won by Netherlands", "2"
"How many SILVER medals were won by North Korea", "1"
"How many SILVER medals were won by Romania", "9"
"How many SILVER medals were won by South Korea", "1"
"How many SILVER medals were won by Soviet Union", "41"
"How many SILVER medals were won by Sweden", "1"
"How many SILVER medals were won by United States", "35"
"How many SILVER medals were won by West Germany", "12"
"This countries medal tally was 0 Gold, 0 Silver, 1 Bronze, 1 in Total", "austria"
"This countries medal tally was 0 Gold, 0 Silver, 1 Bronze, 1 in Total", "bermuda"
"This countries medal tally was 0 Gold, 0 Silver, 2 Bronze, 2 in Total", "brazil"
"This countries medal tally was 0 Gold, 1 Silver, 0 Bronze, 1 in Total", "monaco"
"This countries medal tally was 0 Gold, 1 Silver, 0 Bronze, 1 in Total", "venezuela"
"This countries medal tally was 0 Gold, 1 Silver, 1 Bronze, 2 in Total", "iran"
"This countries medal tally was 0 Gold, 1 Silver, 4 Bronze, 5 in Total", "australia"
"This countries medal tally was 0 Gold, 2 Silver, 0 Bronze, 2 in Total", "portugal"
"This countries medal tally was 0 Gold, 2 Silver, 0 Bronze, 2 in Total", "spain"
"This countries medal tally was 0 Gold, 2 Silver, 3 Bronze, 5 in Total", "netherlands"
"This countries medal tally was 0 Gold, 3 Silver, 3 Bronze, 6 in Total", "belgium"
"This countries medal tally was 0 Gold, 5 Silver, 6 Bronze, 11 in Total", "canada"
"This countries medal tally was 1 Gold, 0 Silver, 0 Bronze, 1 in Total", "trinidad"
"This countries medal tally was 1 Gold, 0 Silver, 1 Bronze, 2 in Total", "mexico"
"This countries medal tally was 1 Gold, 0 Silver, 2 Bronze, 3 in Total", "denmark"
"This countries medal tally was 1 Gold, 1 Silver, 0 Bronze, 2 in Total", "jamaica"
"This countries medal tally was 1 Gold, 1 Silver, 0 Bronze, 2 in Total", "north korea"
"This countries medal tally was 1 Gold, 1 Silver, 0 Bronze, 2 in Total", "norway"
"This countries medal tally was 1 Gold, 1 Silver, 2 Bronze, 4 in Total", "switzerland"
"This countries medal tally was 1 Gold, 1 Silver, 4 Bronze, 6 in Total", "south korea"
"This countries medal tally was 10 Gold, 12 Silver, 17 Bronze, 39 in Total", "west germany"
"This countries medal tally was 2 Gold, 1 Silver, 1 Bronze, 4 in Total", "new zealand"
"This countries medal tally was 2 Gold, 2 Silver, 4 Bronze, 8 in Total", "czechoslovakia"
"This countries medal tally was 2 Gold, 3 Silver, 3 Bronze, 8 in Total", "yugoslavia"
"This countries medal tally was 2 Gold, 3 Silver, 4 Bronze, 9 in Total", "france"
"This countries medal tally was 2 Gold, 7 Silver, 4 Bronze, 13 in Total", "italy"
"This countries medal tally was 3 Gold, 5 Silver, 5 Bronze, 13 in Total", "great britain"
"This countries medal tally was 34 Gold, 35 Silver, 25 Bronze, 94 in Total", "united states"
"This countries medal tally was 4 Gold, 1 Silver, 0 Bronze, 5 in Total", "sweden"
"This countries medal tally was 4 Gold, 2 Silver, 0 Bronze, 6 in Total", "finland"
"This countries medal tally was 4 Gold, 5 Silver, 13 Bronze, 22 in Total", "hungary"
"This countries medal tally was 4 Gold, 9 Silver, 14 Bronze, 27 in Total", "romania"
"This countries medal tally was 40 Gold, 25 Silver, 25 Bronze, 90 in Total", "east germany"
"This countries medal tally was 49 Gold, 41 Silver, 35 Bronze, 125 in Total", "soviet union"
"This countries medal tally was 6 Gold, 4 Silver, 3 Bronze, 13 in Total", "cuba"
"This countries medal tally was 6 Gold, 9 Silver, 7 Bronze, 22 in Total", "bulgaria"
"This countries medal tally was 7 Gold, 6 Silver, 13 Bronze, 26 in Total", "poland"
"This countries medal tally was 9 Gold, 6 Silver, 10 Bronze, 25 in Total", "japan"
"How many BRONZE medals were won by Australia", "17"
"How many BRONZE medals were won by Belarus", "11"
"How many BRONZE medals were won by Bulgaria", "2"
"How many BRONZE medals were won by Canada", "8"
"How many BRONZE medals were won by France", "11"
"How many BRONZE medals were won by Germany", "26"
"How many BRONZE medals were won by Kazakhstan", "0"
"How many BRONZE medals were won by Lithuania", "3"
"How many BRONZE medals were won by Morocco", "4"
"How many BRONZE medals were won by Netherlands", "4"
"How many BRONZE medals were won by New Zealand", "3"
"How many BRONZE medals were won by Russia", "28"
"How many BRONZE medals were won by Saudi Arabia", "1"
"How many BRONZE medals were won by South Africa", "3"
"How many BRONZE medals were won by South Korea", "10"
"How many BRONZE medals were won by Taiwan/Republic of China", "4"
"How many BRONZE medals were won by Trinidad and Tobago", "1"
"How many BRONZE medals were won by Ukraine", "10"
"How many BRONZE medals were won by Uruguay", "0"
"How many BRONZE medals were won by Vietnam", "0"
"How many GOLD medals were won by Australia", "16"
"How many GOLD medals were won by Azerbaijan", "2"
"How many GOLD medals were won by China", "28"
"How many GOLD medals were won by France", "13"
"How many GOLD medals were won by Germany", "13"
"How many GOLD medals were won by Hungary", "8"
"How many GOLD medals were won by Netherlands", "12"
"How many GOLD medals were won by Russia", "32"
"How many GOLD medals were won by Saudi Arabia", "0"
"How many GOLD medals were won by South Korea", "8"
"How many GOLD medals were won by Taiwan/Republic of China", "0"
"How many GOLD medals were won by Ukraine", "3"
"How many GOLD medals were won by United States of America", "40"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Algeria", "5"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Argentina", "4"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Armenia", "1"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Australia", "58"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Azerbaijan", "3"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Bahamas", "2"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Barbados", "1"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Belarus", "17"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Belgium", "5"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Brazil", "12"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Bulgaria", "13"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Canada", "14"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Chile", "1"
"How many Gold, Silver & Bronze medals (TOTAL) were won by China", "59"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Costa Rica", "2"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Cuba", "29"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Czech Republic", "8"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Estonia", "3"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Ethiopia", "8"
"How many Gold, Silver & Bronze medals (TOTAL) were won by France", "38"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Georgia", "6"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Germany", "56"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Great Britain", "28"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Greece", "13"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Hungary", "17"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Indonesia", "6"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Iran", "4"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Italy", "34"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Jamaica", "7"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Japan", "18"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Kazakhstan", "7"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Kenya", "7"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Kuwait", "1"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Kyrgyzstan", "1"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Lithuania", "5"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Macedonia", "1"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Morocco", "5"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Netherlands", "25"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Nigeria", "3"
"How many Gold, Silver & Bronze medals (TOTAL) were won by North Korea", "4"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Norway", "10"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Romania", "26"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Russia", "88"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Saudi Arabia", "2"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Slovakia", "5"
"How many Gold, Silver & Bronze medals (TOTAL) were won by South Korea", "28"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Spain", "11"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Sri Lanka", "1"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Switzerland", "9"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Taiwan/Republic of China", "5"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Thailand", "3"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Turkey", "5"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Ukraine", "23"
"How many Gold, Silver & Bronze medals (TOTAL) were won by United States of America", "97"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Uruguay", "1"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Uzbekistan", "4"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Vietnam", "1"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Yugoslavia", "3"
"How many SILVER medals were won by Australia", "25"
"How many SILVER medals were won by Barbados", "0"
"How many SILVER medals were won by Belarus", "3"
"How many SILVER medals were won by Chile", "0"
"How many SILVER medals were won by Great Britain", "10"
"How many SILVER medals were won by Greece", "6"
"How many SILVER medals were won by Hungary", "6"
"How many SILVER medals were won by Kuwait", "0"
"How many SILVER medals were won by Kyrgyzstan", "0"
"How many SILVER medals were won by Macedonia", "0"
"How many SILVER medals were won by New Zealand", "0"
"How many SILVER medals were won by Sri Lanka", "0"
"How many SILVER medals were won by Taiwan/Republic of China", "1"
"How many SILVER medals were won by United States of America", "24"
"This countries medal tally was 0 Gold, 0 Silver, 1 Bronze, 1 in Total", "armenia"
"This countries medal tally was 0 Gold, 0 Silver, 1 Bronze, 1 in Total", "barbados"
"This countries medal tally was 0 Gold, 0 Silver, 1 Bronze, 1 in Total", "chile"
"This countries medal tally was 0 Gold, 0 Silver, 1 Bronze, 1 in Total", "kuwait"
"This countries medal tally was 0 Gold, 0 Silver, 1 Bronze, 1 in Total", "kyrgyzstan"
"This countries medal tally was 0 Gold, 0 Silver, 1 Bronze, 1 in Total", "macedonia"
"This countries medal tally was 0 Gold, 0 Silver, 1 Bronze, 1 in Total", "sri lanka"
"This countries medal tally was 0 Gold, 0 Silver, 2 Bronze, 2 in Total", "costa rica"
"This countries medal tally was 0 Gold, 0 Silver, 2 Bronze, 2 in Total", "portugal"
"This countries medal tally was 0 Gold, 0 Silver, 6 Bronze, 6 in Total", "georgia"
"This countries medal tally was 0 Gold, 1 Silver, 0 Bronze, 1 in Total", "uruguay"
"This countries medal tally was 0 Gold, 1 Silver, 0 Bronze, 1 in Total", "vietnam"
"This countries medal tally was 0 Gold, 1 Silver, 1 Bronze, 2 in Total", "saudi arabia"
"This countries medal tally was 0 Gold, 1 Silver, 1 Bronze, 2 in Total", "trinidad and tobago"
"This countries medal tally was 0 Gold, 1 Silver, 3 Bronze, 4 in Total", "north korea"
"This countries medal tally was 0 Gold, 1 Silver, 4 Bronze, 5 in Total", "morocco"
"This countries medal tally was 0 Gold, 1 Silver, 4 Bronze, 5 in Total", "taiwan/republic of china"
"This countries medal tally was 0 Gold, 2 Silver, 2 Bronze, 4 in Total", "argentina"
"This countries medal tally was 0 Gold, 2 Silver, 3 Bronze, 5 in Total", "belgium"
"This countries medal tally was 0 Gold, 2 Silver, 3 Bronze, 5 in Total", "south africa"
"This countries medal tally was 0 Gold, 3 Silver, 0 Bronze, 3 in Total", "nigeria"
"This countries medal tally was 0 Gold, 4 Silver, 3 Bronze, 7 in Total", "jamaica"
"This countries medal tally was 0 Gold, 6 Silver, 6 Bronze, 12 in Total", "brazil"
"This countries medal tally was 1 Gold, 0 Silver, 0 Bronze, 1 in Total", "cameroon"
"This countries medal tally was 1 Gold, 0 Silver, 0 Bronze, 1 in Total", "colombia"
"This countries medal tally was 1 Gold, 0 Silver, 0 Bronze, 1 in Total", "mozambique"
"This countries medal tally was 1 Gold, 0 Silver, 1 Bronze, 2 in Total", "croatia"
"This countries medal tally was 1 Gold, 0 Silver, 2 Bronze, 3 in Total", "estonia"
"This countries medal tally was 1 Gold, 0 Silver, 2 Bronze, 3 in Total", "thailand"
"This countries medal tally was 1 Gold, 0 Silver, 3 Bronze, 4 in Total", "new zealand"
"This countries medal tally was 1 Gold, 1 Silver, 0 Bronze, 2 in Total", "bahamas"
"This countries medal tally was 1 Gold, 1 Silver, 1 Bronze, 3 in Total", "latvia"
"This countries medal tally was 1 Gold, 1 Silver, 1 Bronze, 3 in Total", "yugoslavia"
"This countries medal tally was 1 Gold, 1 Silver, 2 Bronze, 4 in Total", "uzbekistan"
"This countries medal tally was 1 Gold, 1 Silver, 3 Bronze, 5 in Total", "algeria"
"This countries medal tally was 1 Gold, 2 Silver, 3 Bronze, 6 in Total", "mexico"
"This countries medal tally was 1 Gold, 3 Silver, 1 Bronze, 5 in Total", "slovakia"
"This countries medal tally was 1 Gold, 3 Silver, 2 Bronze, 6 in Total", "indonesia"
"This countries medal tally was 1 Gold, 6 Silver, 2 Bronze, 9 in Total", "switzerland"
"This countries medal tally was 11 Gold, 10 Silver, 7 Bronze, 28 in Total", "great britain"
"This countries medal tally was 11 Gold, 11 Silver, 7 Bronze, 29 in Total", "cuba"
"This countries medal tally was 11 Gold, 6 Silver, 9 Bronze, 26 in Total", "romania"
"This countries medal tally was 12 Gold, 9 Silver, 4 Bronze, 25 in Total", "netherlands"
"This countries medal tally was 13 Gold, 14 Silver, 11 Bronze, 38 in Total", "france"
"This countries medal tally was 13 Gold, 17 Silver, 26 Bronze, 56 in Total", "germany"
"This countries medal tally was 13 Gold, 8 Silver, 13 Bronze, 34 in Total", "italy"
"This countries medal tally was 16 Gold, 25 Silver, 17 Bronze, 58 in Total", "australia"
"This countries medal tally was 2 Gold, 0 Silver, 0 Bronze, 2 in Total", "slovenia"
"This countries medal tally was 2 Gold, 0 Silver, 1 Bronze, 3 in Total", "azerbaijan"
"This countries medal tally was 2 Gold, 0 Silver, 3 Bronze, 5 in Total", "lithuania"
"This countries medal tally was 2 Gold, 1 Silver, 0 Bronze, 3 in Total", "austria"
"This countries medal tally was 2 Gold, 1 Silver, 1 Bronze, 4 in Total", "finland"
"This countries medal tally was 2 Gold, 3 Silver, 1 Bronze, 6 in Total", "denmark"
"This countries medal tally was 2 Gold, 3 Silver, 2 Bronze, 7 in Total", "kenya"
"This countries medal tally was 2 Gold, 3 Silver, 3 Bronze, 8 in Total", "czech republic"
"This countries medal tally was 28 Gold, 16 Silver, 15 Bronze, 59 in Total", "china"
"This countries medal tally was 3 Gold, 0 Silver, 1 Bronze, 4 in Total", "iran"
"This countries medal tally was 3 Gold, 0 Silver, 2 Bronze, 5 in Total", "turkey"
"This countries medal tally was 3 Gold, 10 Silver, 10 Bronze, 23 in Total", "ukraine"
"This countries medal tally was 3 Gold, 3 Silver, 11 Bronze, 17 in Total", "belarus"
"This countries medal tally was 3 Gold, 3 Silver, 5 Bronze, 11 in Total", "spain"
"This countries medal tally was 3 Gold, 3 Silver, 8 Bronze, 14 in Total", "canada"
"This countries medal tally was 3 Gold, 4 Silver, 0 Bronze, 7 in Total", "kazakhstan"
"This countries medal tally was 32 Gold, 28 Silver, 28 Bronze, 88 in Total", "russia"
"This countries medal tally was 4 Gold, 1 Silver, 3 Bronze, 8 in Total", "ethiopia"
"This countries medal tally was 4 Gold, 3 Silver, 3 Bronze, 10 in Total", "norway"
"This countries medal tally was 4 Gold, 5 Silver, 3 Bronze, 12 in Total", "sweden"
"This countries medal tally was 4 Gold, 6 Silver, 3 Bronze, 13 in Total", "greece"
"This countries medal tally was 40 Gold, 24 Silver, 33 Bronze, 97 in Total", "united states of america"
"This countries medal tally was 5 Gold, 6 Silver, 2 Bronze, 13 in Total", "bulgaria"
